縣市,名稱,電話,地址,立案時間
桃園市,桃園市私立僑城兒童課後照顧服務中心,(03)390-6770,桃園市大溪區仁善街96號1樓,102/03/15
桃園市,桃園市私立迪卡爾兒童課後照顧服務中心,(03)307-2969,桃園縣大溪區僑愛里34鄰介壽路208號、210號2樓,102/05/03
桃園市,桃園市私立福心兒童課後照顧服務中心,(03)387-0889,桃園市大溪區中華路343號2樓,102/11/21
桃園市,桃園市私立审老師兒童課後照顧服務中心,(03)390-9095,桃園市大溪區僑愛里37鄰介壽路90號3、4樓,102/12/02
桃園市,桃園市私立愛學習兒童課後照顧服務中心,(03)380-9885,桃園市大溪區仁和里18鄰員林路一段225號1、2、3、4樓,106/02/23
桃園市, 桃園市私立菓林兒童課後照顧服務中心,(03)383-8827,桃園市大園區菓林里15鄰崁下49之16號1、2、3樓,102/02/01
桃園市,桃園市私立永兆兒童課後照顧服務中心,(03)381-7250,桃園市大園區五權里15鄰中正東路二段447號1、2樓,102/10/07
桃園市,桃園市私立素養教室兒童課後照顧服務中心,(03)-4533040分機700,桃園市大園區新生路四段103號2樓、3樓,110/04/21
桃園市,桃園市私立辰星兒童課後照顧服務中心,(03)-3852895,桃園市大園區橫峰里12鄰中正二街9號1樓,111/06/29
桃園市,桃園市私立班笛斯兒童課後照顧服務中心,(03)313-8856,桃園市蘆竹區大竹里5鄰大福路356號1-4,102/05/02
桃園市,桃園市私立文中兒童課後照顧服務中心,(03)379-6633,桃園市蘆竹區新興里1鄰文中路一段19巷36號1、2、3樓,102/05/03
桃園市,桃園市私立上格兒童課後照顧服務中心,(03)313-5500,桃園市蘆竹區上興路110號1、2樓,102/05/24
桃園市,桃園市私立小貴族兒童課後照顧服務中心,(03)313-1456,桃園市蘆竹區大竹里14鄰新福街319號1、2樓,102/05/30
桃園市,桃園市私立啟迪兒童課後照顧服務中心,(03)222-2797,桃園市蘆竹區南興里4鄰奉化路145號2樓、南順六街18號2樓,102/07/04
桃園市,桃園市私立小博士兒童課後照顧服務中心,(03)323-5646,桃園市蘆竹區大竹里6鄰新福街127號1、2樓,102/12/05
桃園市,桃園市私立家家兒童課後照顧服務中心,(03)311-0708,桃園市蘆竹區五福里4鄰羊城一街10號1、2、3、4樓,102/04/25
桃園市,桃園市私立維妮兒兒童課後照顧服務中心,(03)313-8819,桃園市蘆竹區上竹里6鄰大同街30號1、2、3樓,106/08/28
桃園市,桃園市私立立仁兒童課後照顧服務中心,(03)321-1869,桃園市蘆竹區南榮里10鄰南竹路一段63號2樓,106/09/01
桃園市,桃園市私立安博兒童課後照顧服務中心,(03)212-8711,桃園市蘆竹區五福里4鄰吉林路24號3、4樓,107/01/15
桃園市,桃園市私立玉兔兒童課後照顧服務中心,(03)323-2446,桃園市蘆竹區大竹里9鄰南竹路五段222號1、2樓,107/11/06
桃園市,桃園市私立小康橋兒童課後照顧服務中心,(03)313-1456,桃園市蘆竹區上竹里明光街15-2號3樓,107/11/08
桃園市,桃園市私立方元兒童課後照顧服務中心,(03)-3219315,桃園市蘆竹區順興里13鄰奉化路5號1-2樓,110/12/02
苗栗縣,奇奕課後照顧服務中心,(037)478018,苗栗縣竹南鎮聖福里13鄰環市路3段145號1、2、3樓,102/04/08
苗栗縣,巧兒兒童課後照顧中心,(037)471590,苗栗縣竹南鎮龍鳳里17鄰勤興街78巷88號2樓,102/12/25
苗栗縣,苗栗縣私立新潮兒童課後照顧服務中心,(03)461412,苗栗縣竹南鎮博愛街341號2、3樓,110/04/08
苗栗縣,自強兒童課後照顧服務中心,(037)681608,苗栗縣頭份市東庄里16鄰自強路200號1、2、3、4樓,102/05/14
苗栗縣,苗栗縣私立諾爾堡兒童課後照顧服務中心,(03)668828,苗栗縣頭份市翠亨路82號,109/03/06
苗栗縣,迪仕尼兒童課後照顧服務中心,(03)320000,苗栗縣苗栗市玉華里1鄰玉清街4號1樓,104/12/29
苗栗縣,苗栗縣私立愛彌兒兒童課後照顧服務中心,(037)-321252,苗栗縣苗栗市文山里自治路491號1-2號,111/05/27
苗栗縣,東金課後照顧服務中心,(037)541110,苗栗縣造橋鄉慈聖路二段498巷2弄13號2樓,102/05/01
苗栗縣,苗栗縣私立小豆荳兒童課後照顧服務中心,(037)239888,苗栗縣公館鄉五谷村7鄰五谷253之2號,110/09/13
臺中市,臺中市私立育英兒童課後照顧服務中心,(04)2213-0453,臺中市東區東英二街20號,103/05/08
臺中市,臺中市私立海育英兒童課後照顧服務中心,(04)2203-3935,臺中市北區育德路180號1、2、3樓,103/04/29
臺中市,臺中市私立範特希兒童課後照顧服務中心,(04)2360-6013,臺中市北區進化路351巷13號1樓,105/07/04
臺中市,臺中市私立享飛課後照顧服務中心,0972-048-084,臺中市北區忠明路432號4樓之2,108/05/23
臺中市,3之3兒童課後照顧服務中心,(04)2234-5253,臺中市北屯區文昌東11街14巷6號1樓,103/05/14
臺中市,阿加濟兒童課後照顧服務中心,(04)2387-0868,臺中市南屯區永春東路898號1、2樓,103/05/08
臺中市,祥愛兒童課後照顧服務中心,(04)2335-6319,臺中市烏日區溪南路二段292號3樓,104/01/29
臺中市,一佳一兒童課後照顧服務中心,(04)2525-6392,臺中市豐原區三豐路一段103巷16弄12號、16號1、2樓,103/05/09
臺中市,欣霓兒童課後照顧服務中心,(04)2528-7965,臺中市豐原區圓環東路547號1、2、3樓,095/05/11
臺中市,佑昌兒童課後照顧服務中心,(04)2515-2226,臺中市豐原區水源路169號1樓,103/05/19
臺中市,臺中市私立安可兒童課後照顧服務中心,(04)2572-3447,臺中市石岡區石岡街93號1、2樓,104/06/11
臺中市,育欣兒童課後照顧服務中心,(04)2567-6866,臺中市大雅區學府路76巷74號1、2、3、4樓,103/05/05
臺中市,謄智兒童課後照顧服務中心,(04)2560-2399,臺中市大雅區上楓里樹德街255巷18號1、2、3樓,103/05/06
臺中市,大中科兒童課後照顧服務中心,(04)2567-3002,臺中市大雅區神林南路671號,103/05/19
臺中市,長和兒童課後照顧服務中心,(04)2563-2341,臺中市神岡區社南里民生路27-17號1、2、3、4樓,103/03/11
臺中市,喬恩兒童課後照顧服務中心,(04)2561-5465,臺中市神岡區民生路27-11號2、3樓,103/05/07
臺中市,智多星兒童課後照顧服務中心,(04)2620-2940,臺中市清水區海風二街326巷15號,103/05/13
臺中市,全方位兒童課後照顧服務中心,(04)2680-1456,臺中市大甲區民權路43號1、2樓,103/05/12
彰化縣,彰化縣私立文竹兒童課後照顧服務中心,(04)737-5333,彰化縣彰化市大竹里13鄰安溪東路1巷75弄9號,090/08/03
彰化縣,彰化縣私立迪生兒童課後照顧服務中心,(04)776-8139,彰化縣福興鄉福興村10鄰沿海路五段6號,093/07/16
彰化縣,彰化縣私立花露米兒童課後照顧服務中心,(04)824-8899,彰化縣田尾鄉溪畔村6鄰溪畔巷99號,103/07/22
南投縣,私立利百家兒童課後照顧服務中心,(049)222-1544,南投縣南投市信義街133號1、2樓,102/10/23
南投縣,私立凱彣兒童課後照顧服務中心,(049)222-4321,南投縣南投市文昌街2-5號1樓,102/11/19
南投縣,私立愛彌兒兒童課後照顧服務中心,(049)269-1738,南投縣中寮鄉永平村永平路282之8號2、3樓,102/10/23
南投縣,私立孩子王兒童課後照顧服務中心,(049)276-4581,南投縣集集鎮集賢街390號1樓,105/10/03
嘉義市, 嘉義市私立卓越兒童課後照顧服務中心,(05)216-5678,嘉義市東區興業東路92號1、2、3、4樓,103/04/14
嘉義市,嘉義市私立安仕兒童課後照顧服務中心,(05)234-2309,嘉義市西區松江三街103號1、2樓、105號1樓,103/05/16
嘉義市,嘉義市私立多易兒童課後照顧服務中心,(05)271-8620,嘉義市嘉北街54號1、2樓、64號1樓,103/04/01
嘉義市,嘉義市私立貝斯特兒童課後照顧服務中心,(05)-2769802,嘉義市東區嘉北街62號,111/03/23
嘉義縣,嘉義縣私立承恩兒童課後照顧服務中心,(05)265-1950,嘉義縣大林鎮東林里9鄰東榮街27號1、2、3樓,102/11/29
嘉義縣,昇學兒童課後照顧服務中心,(05)265-9378,嘉義縣大林鎮平林里4鄰水源路13號,107/11/28
雲林縣,雲林縣私立長和兒童課後照顧服務中心,(05)557-3618,雲林縣斗六市榴中里23鄰光復路79-75號,103/12/15
雲林縣,雲林縣私立孫老師兒童課後照顧服務中心,(05)551-2127,雲林縣斗六市虎溪里興農路199號1、2樓,106/03/23
臺南市,臺南市私立基督教青年會附設協進兒童課後照顧服務中心,(06)220-7302,臺南市中西區協進里1鄰民生路2段200號4樓,102/08/16
臺南市,臺南市私立大象兒童課後照顧服務中心,(06)213-5285,臺南市中西區五妃街214號1樓,103/01/24
臺南市,臺南市私立領袖學院崇德課後照顧中心,(06)289-3485,臺南市東區崇德22街66號4樓,103/02/26
臺南市,臺南市私立愛兒堡兒童課後照顧服務中心,(06)331-2685,臺南市東區裕忠路235號1、2、3樓,102/10/28
臺南市,臺南市私立基督教青年會附設長榮兒童課後照顧服務中心,(06)236-3005,臺南市東區林森路二段79號3、4樓,102/08/16
臺南市,幼柏仕文教事業有限公司附設臺南市私立幼柏士兒童課後照顧服務中心,(06)3350420,臺南市東區德東街237號1-2樓,111/01/04
臺南市,臺南市私立康德兒童課後照顧服務中心,(06)223-5155,臺南市北區成功路252號 3、4樓,102/12/23
臺南市,臺南市私立基督教青年會附設公園兒童課後照顧服務中心,(06)282-4000分機10-15,臺南市北區公園路591之31號4樓,102/08/16
臺南市,臺南市私立澄果兒童課後照顧服務中心,(06)295-7788,臺南市安平區平豐路126號1、2、3樓,103/01/02
臺南市,臺南市私立1+1兒童課後照顧服務中心,(06)299-1563,臺南市安平區育平9街22巷1號1、2、3樓,102/12/26
臺南市,臺南市私立法王子兒童課後照顧服務中心,(06)246-6345,臺南市安南區頂安街345號1、2樓,105/08/03
臺南市,臺南市私立安南兒童課後照顧服務中心,(06)256-7372,臺南市安南區安中路三段400巷5號3、4樓,107/01/16
臺南市,臺南市私立可樂學學兒童課後照顧服務中心,(06)-3570066,臺南市安南區安和路五段84巷64弄60號1-4樓,111/09/19
臺南市,臺南市私立親親寶貝兒童課後照顧服務中心,(06)313-2910,臺南市永康區小東路661號1、2樓,103/04/14
臺南市,臺南市私立幼華兒童課後照顧服務中心,(06)232-5892,臺南市永康區聖龍街178號1、2、3樓,103/06/25
臺南市,威爾森文教事業股份有限公司附設臺南市私立安德森兒童課後照顧服務中心,(06)313-9187,臺南市永康區中山東路333號1、2、3、4樓,104/07/13
臺南市,臺南市私立陶樂絲兒童課後照顧服務中心,(06)201-0599,臺南市永康區中山南路653巷17-1號1、2樓,105/10/05
臺南市,臺南市私立永德兒童課後照顧服務中心,(06)202-6265,臺南市永康區正強街161號1-2樓,108/04/10
臺南市,臺南市私立佳英兒童課後照顧服務中心,(06)201-0138,臺南市永康區永正路9號1、2、3樓,109/03/03
臺南市,臺南市私立媽媽米亞兒童課後照顧服務中心,(06)302-1010,臺南市永康區大橋三街217號1、2樓、219號1樓,109/06/08
臺南市,威爾森文教事業股份有限公司附設臺南市私立橋森兒童課後照顧服務中心,(06)302-4138,臺南市永康區東橋二街17號,109/08/27
臺南市,臺南市私立愛幼兒童課後照顧服務中心,(06)272-9123,臺南市永康區崑山街219巷36號4樓,110/08/20
臺南市,史丹佛潛能開發股份有限公司附設臺南市私立史丹佛兒童課後照顧服務中心,(06)302-6519,臺南市永康區東橋二街8號4樓,110/10/12
臺南市,史丹佛潛能開發股份有限公司附設臺南市私立郡豐兒童課後照顧服務中心,(06)-3026501,臺南市永康區東橋一路26號2樓,111/05/06
臺南市,臺南市私立小寶貝兒童課後照顧服務中心,(06)330-3507,臺南市歸仁區南興里民生北街225號1、2、3樓、227號1、2樓,103/04/14
臺南市,臺南市私立小太陽兒童課後照顧服務中心,(06)330-0530,臺南市歸仁區中正三街56巷7號,102/12/30
臺南市,臺南市私立穩穩兒童課後照顧服務中心,(06)239-9888,臺南市歸仁區後市村民權三街26號1、2、3、4樓,107/02/21
臺南市,臺南市私立佳學兒童課後照顧服務中心,0973-074-591,臺南市歸仁區文化街三段22號1、2樓 ,107/12/17
臺南市,臺南市私立華偉兒童課後照顧服務中心,(06)330-9810,臺南市歸仁區民權北路181號1、2樓,108/09/23
臺南市,臺南市私立師院兒童課後照顧服務中心,(06)580-0568,臺南市新化區復興路290巷2號1、2、3、4樓,102/08/16
臺南市,臺南市私立華盛頓兒童課後照顧服務中心,(06)590-6003,臺南市新化區東榮里信義路173之3號1、2、3樓,102/07/20
臺南市,臺南市私立銘幼兒童課後照顧服務中心,(06)598-8911,臺南市新化區中正路562-1號3、4樓,108/12/17
臺南市,臺南市私立愛創品兒童課後照顧服務中心,(06)590-8098,臺南市新化區建國街43號1、2樓,109/07/28
臺南市,臺南市私立維也納兒童課後照顧服務中心,(06)270-9735,臺南市仁德區中正路二段758-1號1-2樓,105/03/16
臺南市,聖曜文教事業股份有限公司附設臺南市私立聖曜兒童課後照顧服務中心,(06)279-3093,臺南市仁德區裕華三街353號2、3樓,110/04/12
臺南市,臺南市私立溫馨學園兒童課後照顧服務中心,(06)722-9408,臺南市佳里區信義一街235號1、2、3樓,103/01/02
臺南市,威爾森文教事業股份有限公司附設臺南市私立華威兒童課後照顧服務中心,06-7234360,臺南市佳里區文化路346號,110/11/01
臺南市,臺南市私立小哈佛兒童課後照顧服務中心,(06)782-1111,臺南市學甲區重信路12之2號1、2、3樓,103/04/14
臺南市,臺南市私立正大兒童課後照顧服務中心,(06)656-2168,臺南市新營區育德一街23號,102/05/07
臺南市,臺南市私立華翰兒童課後照顧服務中心,(06)633-3382,臺南市新營區新進路17號1、2樓,103/04/14
臺南市,臺南市私立蘇老師兒童課後照顧服務中心,(06)659-5518,臺南市新營區三興街181號,102/11/07
臺南市,臺南市私立甜甜兒童課後照顧服務中心,(06)637-5256,臺南市新營區東泰路16巷12號1、2樓,103/04/14
臺南市,臺南市私立暉達兒童課後照顧服務中心,(06)637-5180,臺南市新營區三民路53號1、2樓,105/01/14
臺南市,臺南市私立親親兒童課後照顧服務中心,(06)635-4761,臺南市新營區興農街62-1號1樓,105/08/15
臺南市,臺南市私立云端兒童課後照顧服務中心,(06)656-9806,臺南市新營區進修街9之6號,107/05/11
臺南市,臺南市私立小圓圓兒童課後照顧服務中心,(06)679-2706,臺南市下營區大和街62號1、2樓,103/04/14
臺南市,臺南市私立水牛城兒童課後照顧服務中心,(06)-5830500,臺南市善化區坐駕里自立路108號1-4樓,111/11/10
臺南市,臺南市私立威林兒童課後照顧服務中心,(06)593-5854,臺南市安定區港口99-7號1、2樓,104/07/17
高雄市,景和兒童課後照顧服務中心,(07)223-7709,高雄市新興區中正三路1-16號1、2、3、4樓,103/04/18
高雄市,聯豪兒童課後照顧服務中心,(07)216-4888,高雄市前金區自強二路102-5號4樓之1,103/04/25
高雄市,傑出兒童課後照顧服務中心,(07)335-0703,高雄市前金區五福三路52號3樓之1,110/04/20
高雄市,超資優生兒童課後照顧服務中心,(07)751-5012,高雄市苓雅區漢昌街1號1、2、3樓,103/04/18
高雄市,親佑園兒童課後照顧服務中心,(07)535-5278,高雄市苓雅區成功一路126號1、2、3樓,103/04/24
高雄市,學而兒童課後照顧服務中心,(07)761-0251,高雄市苓雅區漢陽街108號1、2樓,102/11/06
高雄市,吉尼斯兒童課後照顧服務中心,(07)330-8998,高雄市苓雅區苓雅二路40號1、2樓,103/04/24
高雄市,康澤兒童課後照顧服務中心,(07)331-7002,高雄市苓雅區苓雅一路20號1、2樓,103/04/10
高雄市,杏林兒童課後照顧服務中心,(07)725-1068,高雄市苓雅區廣西路56號1、2樓,103/04/18
高雄市,育昕兒童課後照顧服務中心,(07)224-0177,高雄市苓雅區憲政路116號1、2樓,103/05/23
高雄市,成龍兒童課後照顧服務中心,(07)722-9928,高雄市苓雅區建國一路32號1、2樓,103/04/18
高雄市,成大兒童課後照顧服務中心,(07)711-0307,高雄市苓雅區輔仁路172號1、2、3樓,103/04/18
高雄市,小群兒童課後照顧服務中心,(07)751-0965,高雄市苓雅區三多一路151巷40號B棟,103/01/07
高雄市,成龍中正兒童課後照顧服務中心,(07)711-2622,高雄市苓雅區輔仁路179-5號1、2樓,103/04/18
高雄市,福瑞斯特兒童課後照顧服務中心,(07)223-6302,高雄市苓雅區憲政路201號3樓,107/12/19
高雄市,美僑兒童課後照顧服務中心,(07)551-9079,高雄市鹽埕區大智路54之1號1、2樓,103/04/17
高雄市,恆青兒童課後照顧服務中心,(07)532-4666,高雄市鹽埕區建國四路222號1樓、4樓之1、4樓之2,102/09/18
高雄市,睿智資優兒童課後照顧服務中心,(07)521-2140,高雄市鹽埕區五福四路151-1號3樓,103/10/16
高雄市,睿智快樂兒童課後照顧服務中心,(07)5212140,高雄市鹽埕區大智路113號3樓,109/01/06
高雄市,成就非凡兒童課後照顧服務中心,(07)553-2628,高雄市鼓山區明誠三路705號1、2、3樓,103/02/19
高雄市,學仁兒童課後照顧服務中心,(07)554-1399,高雄市鼓山區華泰路218、220號4樓,103/03/27
高雄市,怡親兒童課後照顧服務中心,(07)582-5219,高雄市鼓山區銘傳路56巷6號2樓,102/11/25
高雄市,天才兒童課後照顧服務中心,(07)561-6418,高雄市鼓山區內惟路18巷2之1號1、2樓,103/03/21
高雄市,龍泉兒童課後照顧服務中心,(07)551-2086,高雄市鼓山三路92之1號1、2樓,103/04/17
高雄市,聖彼德兒童課後照顧服務中心,(07)522-7711,高雄市鼓山區大順一路866號1、2樓,102/10/24
高雄市,黛安哪兒童課後照顧服務中心,(07)533-6969,高雄市鼓山區臨海一路12號1樓,103/02/17
高雄市,聖家兒童課後照顧服務中心,(07)533-8131,高雄市鼓山區九如四路584號1、2、3、4樓,103/03/06
高雄市,龍美兒童課後照顧服務中心,(07)561-6418,高雄市鼓山區伊犁街112號1、2、3樓,103/01/24
高雄市,喜樂泉源股份有限公司附設高雄市私立希伯崙兒童課後照顧服務中心,(07)522-2758,高雄市鼓山區南屏路853號1樓、夾層及2樓,103/01/24
高雄市,南屏強納生兒童課後照顧服務中心,(07)550-2828,高雄市南屏路863號1、2樓,103/03/25
高雄市,振才兒童課後照顧服務中心,(07)585-0868,高雄市鼓山區九如四路1803號1、2、3、4樓,103/04/17
高雄市,維維恩兒童課後照顧服務中心,(07)553-1880,高雄市鼓山區昌盛路283號1、2樓,106/11/07
高雄市,小恐龍兒童課後照顧服務中心,(07)571-3365,高雄市旗津區旗津二路586號3、4樓,104/12/02
高雄市,地球村兒童課後照顧服務中心,(07)831-1611,高雄市前鎮區鎮海七街16號1樓,103/05/05
高雄市,國民兒童課後照顧服務中心,(07)812-3603,高雄市前鎮區實業路51號2樓,103/04/18
高雄市,興學兒童課後照顧服務中心,(07)811-1979,高雄市前鎮區天倫街160號1、2、3、4樓,102/05/24
高雄市,台科大兒童課後照顧服務中心,(07)723-2271,高雄市前鎮區瑞華街48號1、2樓,103/04/28
高雄市,文揚兒童課後照顧服務中心,(07)713-4556,高雄市前鎮區和平二路50號1、2樓,103/04/21
高雄市,加恩兒童課後照顧服務中心,(07)330-9115,高雄市前鎮區南寧街167號2樓,103/01/20
高雄市,浩群兒童課後照顧服務中心,(07)727-1128,高雄市前鎮區瑞隆路202號1、2、3樓,103/05/06
高雄市,前鎮佑昇兒童課後照顧服務中心,(07)721-5519,高雄市前鎮區武慶一路230號2、3樓,103/05/01
高雄市,國譽兒童課後照顧服務中心,(07)335-5528,高雄市前鎮區中華五路939巷58號1、2、3樓,103/02/21
高雄市,文文兒童課後照顧服務中心,(07)811-1169,高雄市前鎮區翠亨北路279號2樓,103/04/18
高雄市,獎學金兒童課後照顧服務中心,(07)751-6886,高雄市前鎮區瑞華街50號1、2樓,103/04/21
高雄市,樹霖兒童課後照顧服務中心,(07)536-1228,高雄市前鎮區正勤路78號1、2、3樓,103/03/04
高雄市,威兒嘻兒童課後照顧服務中心,(07)713-6814,高雄市前鎮區福祥街8號1、2、3、4樓,103/04/14
高雄市,大仲馬兒童課後照顧服務中心,(07)721-2036,高雄市前鎮區永豐路133號1、2、3樓,103/04/18
高雄市,高名兒童課後照顧服務中心,(07)330-0568,高雄市前鎮區一心二路45號3樓之1,103/04/25
高雄市,博瀚兒童課後照顧服務中心,(07)751-3988,高雄市前鎮區瑞隆路142號1、2樓,103/04/21
高雄市,博聖第一兒童課後照顧服務中心,(07)726-1583,高雄市前鎮區瑞北路32、34號1-4樓,103/04/21
高雄市,旭捷兒童課後照顧服務中心,(07)536-2071,高雄市前鎮區一德路91-2號3樓、93-2號3樓,103/03/04
高雄市,文莘兒童課後照顧服務中心,(07)721-0716,高雄市前鎮區福祥街56巷23號1、2、3樓,103/01/21
高雄市,林森兒童課後照顧服務中心,(07)338-6911,高雄市前鎮區林森三路33-7號、33-9號,103/04/29
高雄市,欣倫兒童課後照顧服務中心,(07)717-3650,高雄市前鎮區瑞華街2號1、2、3、4樓,101/11/15
高雄市,小楊彬兒童課後照顧服務中心,(07)537-7499,高雄市前鎮區一心二路45號4樓之1,101/09/18
高雄市,碧優廷兒童課後照顧服務中心,(07)713-1468,高雄市前鎮區福祥街10巷1號,105/01/04
高雄市,松柏兒童課後照顧服務中心,(07)821-3388,高雄市前鎮區南衙路40巷31號1樓,110/09/28
高雄市,愷正兒童課後照顧服務中心,(07)397-1798,高雄市三民區大豐二路61號 1、2樓,103/04/28
高雄市,來來兒童課後照顧服務中心,(07)384-5175,高雄市三民區慶雲街45號2樓 ,103/04/09
高雄市,青青兒童課後照顧服務中心,(07)381-3743,高雄市三民區建武路230號1、2樓,103/05/13
高雄市,小福星兒童課後照顧服務中心,(07)395-9237,高雄市三民區壽昌路170號1、2、3、4樓,103/04/09
高雄市,財團法人私立高雄醫學大學附設高雄市私立高醫兒童課後照顧服務中心,(07)312-1101分機2386,高雄市三民區自忠街78號1、2樓,103/04/16
高雄市,禾哥兒童課後照顧服務中心,(07)347-3718,高雄市三民區鼎金後路119號1、2樓,103/04/11
高雄市,御象兒童課後照顧服務中心,(07)389-7136,高雄市三民區昌富街69號1、2樓,103/04/15
高雄市,下課後兒童課後照顧服務中心,(07)201-3813,高雄市三民區建國三路218巷2號2、3樓,103/04/03
高雄市,中友兒童課後照顧服務中心,(07)392-2423,高雄市三民區大昌一路165號1、2、3樓,103/04/11
高雄市,小專家兒童課後照顧服務中心,(07)386-8486,高雄市三民區九如一路280號3、4樓,103/05/15
高雄市,慧橋兒童課後照顧服務中心,(07)310-7233,高雄市三民區鼎金後路520號1、2、3、4樓,103/05/15
高雄市,奕城兒童課後照顧服務中心,(07)387-7879,高雄市三民區覺民路334號1、2、3、4樓,102/12/05
高雄市,皇家劍橋兒童課後照顧服務中心,(07)310-4320,高雄市三民區鼎金後路526號1、2、3、4樓,103/04/11
高雄市,愷育兒童課後照顧服務中心,(07)384-1588,高雄市三民區永年街132號1、2、3、4樓,103/01/24
高雄市,新真善美兒童課後照顧服務中心,(07)310-5918,高雄市三民區鼎強街243號1、2、3、4樓,103/04/10
高雄市,愷立兒童課後照顧服務中心,(07)385-0642,高雄市三民區大豐二路69號1、2、3、4樓,103/02/06
高雄市,陽明優仕兒童課後照顧服務中心,(07)383-0800,高雄市三民區義華路280號1、2、3、4樓、282號1、2、3、4樓,103/04/15
高雄市,新學人兒童課後照顧服務中心,(07)390-7958,高雄市三民區義德路105號1、2、3、4樓,103/01/17
高雄市,培倫兒童課後照顧服務中心,(07)383-3842,高雄市三民區莊敬路174號1、2樓,103/04/03
高雄市,吉的堡網路科技股份有限公司附設兒童課後照顧服務中心,(07)380-5959,高雄市三民區九如一路276號2樓,102/11/18
高雄市,童年兒童課後照顧服務中心,(07)384-3532,高雄市三民區光武路112號1、2、3、4樓、114號1、2、3、4樓,103/04/11
高雄市,大英兒童課後照顧服務中心,(07)321-0607, 高雄市三民區十全一路38號1-3樓、40號1-3樓,103/06/12
高雄市,揚名兒童課後照顧服務中心,(07)392-1888,高雄市三民區義仁街35號1、2、3樓,103/12/24
高雄市,杏冠兒童課後照顧服務中心,(07)363-9738,高雄市楠梓區德民路442號1、2樓,103/04/21
高雄市,杏馨兒童課後照顧服務中心,(07)363-2777,高雄市楠梓區樂群路82號、84號1、2樓,103/04/24
高雄市,福慧兒童課後照顧服務中心,(07)368-2018,高雄市楠梓區壽民路79號1樓,103/04/29
高雄市,倍能思兒童課後照顧服務中心,(07)361-6209,高雄市楠梓區樂群路239號1樓、239之2號2樓,103/04/16
高雄市,乖寶貝兒童課後照顧服務中心,(07)352-3680,高雄市楠梓區清安街2號4樓,103/04/10
高雄市,小牛頓兒童課後照顧服務中心,(07)354-1331,高雄市楠梓區鳳楠路230巷69號1、2、3、4樓,103/04/18
高雄市,右昌麥米倫兒童課後照顧服務中心,(07)362-5001,高雄市楠梓區萬昌街108之2號1、2、3、4樓,103/04/25
高雄市,高材生兒童課後照顧服務中心,(07)353-0085,高雄市楠梓區清安街57號1、2、3、4樓、63號1、2、3、4樓,103/04/10
高雄市,愛吉兒兒童課後照顧服務中心,(07)354-2060,高雄市楠梓區楠梓路269巷2號3、4樓,103/04/08
高雄市,喬伊思兒童課後照顧服務中心,(07)364-2189,高雄市楠梓區加昌路729巷60號1、2樓,103/04/25
高雄市,威廉兒童課後照顧服務中心,(07)352-1580、352-0636,高雄市楠梓區楠梓路307號1、2、3、4樓,103/04/11
高雄市,百立兒童課後照顧服務中心,(07)363-3255,高雄市楠梓區壽豐路345號1樓,103/04/28
高雄市,浩育兒童課後照顧服務中心,(07)358-1650,高雄市楠梓區土庫二路66-1號2、3、4樓,103/04/21
高雄市,普立兹兒童課後照顧服務中心,(07)355-0577,高雄市楠梓區楠陽路79號2、3、4樓,103/04/16
高雄市,尚學兒童課後照顧服務中心,(07)364-6570,高雄市楠梓區軍校路880巷38號1、2、3樓,101/09/14
高雄市,雙爵兒童課後照顧服務中心,(07)354-3033,高雄市楠梓區玉田街49號1、2、3、4樓,102/11/08
高雄市,學園兒童課後照顧服務中心,(07)591-7293,高雄市楠梓區藍田路218號,107/11/20
高雄市,育正兒童課後照顧服務中心,(07)365-0912,高雄市楠梓區後昌路105巷57號1、2、3、4樓,109/03/26
高雄市,中鋼兒童課後照顧服務中心,(07)811-1831,高雄市小港區平和十路52號1、2樓,103/03/28
高雄市,小狀元兒童課後照顧服務中心,(07)806-3836,高雄市小港區華盛街71號1、2樓,103/03/24
高雄市,高松兒童課後照顧服務中心,(07)803-3276,高雄市小港區山田路87、89、91號1、2樓,102/12/10
高雄市,百家兒童課後照顧服務中心,(07)805-3078,高雄市小港區立群路23號1、2樓,103/03/26
高雄市,文心兒童課後照顧服務中心,(07)791-4489、791-3855,高雄市小港區桂華街466號1-3樓、桂文街185號1、2、3樓,103/03/28
高雄市,上芝兒童課後照顧服務中心,(07)806-5533,高雄市小港區華盛街76巷46號1、2樓、48號1樓,103/01/22
高雄市,正一兒童課後照顧服務中心,(07)801-1823,高雄市小港區二苓路133巷20號1、2樓,102/12/06
高雄市,子信兒童課後照顧服務中心,(07)802-7515,高雄市小港區漢民路735號2樓,103/01/20
高雄市,美地兒童課後照顧服務中心,(07)793-2626,高雄市小港區孔鳳路340號1、2樓,103/04/03
高雄市,捷智兒童課後照顧服務中心,(07)813-1990,高雄市小港區平和東路65號1樓,102/12/25
高雄市,真愛龍之堡兒童課後照顧服務中心,(07)791-3341,高雄市小港區孔鳳路204號1、2、3、4樓,103/02/06
高雄市,小神童兒童課後照顧服務中心,(07)793-4269,高雄市小港區桂華街382號1、2樓,103/03/31
高雄市,宏軒兒童課後照顧服務中心,(07)807-0927,高雄市小港區宏文路122號1、2樓,102/12/06
高雄市,立智兒童課後照顧服務中心,(07)807-0066,高雄市小港區宏文路57號1、2、3樓,102/12/04
高雄市,子瑋兒童課後照顧服務中心,(07)802-2676,高雄市小港區水秀路386號1、2、3、4樓,103/03/28
